Tabulated Kremer-Grest potential
Columns are R, F(r)/r and U(r)
Header reads: N_pts, r_min and r_max (r_max is also r_cutoff)
# 10000 0.500000 1.499900
0.575500 -107771.443411 2926.786179
0.575600 -107507.449761 2920.591000
0.575700 -107244.146053 2914.409921
0.575800 -106981.530366 2908.242909
0.575900 -106719.600788 2902.089928
0.576000 -106458.355410 2895.950945
0.576100 -106197.792329 2889.825926
0.576200 -105937.909648 2883.714835
0.576300 -105678.705477 2877.617641
0.576400 -105420.177929 2871.534308
0.576500 -105162.325124 2865.464803
0.576600 -104905.145187 2859.409092
0.576700 -104648.636250 2853.367141
0.576800 -104392.796449 2847.338918
0.576900 -104137.623925 2841.324388
0.577000 -103883.116826 2835.323519
0.577100 -103629.273305 2829.336277
0.577200 -103376.091520 2823.362628
0.577300 -103123.569634 2817.402541
0.577400 -102871.705817 2811.455981
0.577500 -102620.498243 2805.522916
0.577600 -102369.945093 2799.603313
0.577700 -102120.044550 2793.697140
0.577800 -101870.794806 2787.804363
0.577900 -101622.194057 2781.924951
0.578000 -101374.240504 2776.058870
0.578100 -101126.932353 2770.206089
0.578200 -100880.267816 2764.366574
0.578300 -100634.245110 2758.540295
0.578400 -100388.862458 2752.727218
0.578500 -100144.118086 2746.927311
0.578600 -99900.010227 2741.140543
0.578700 -99656.537120 2735.366882
0.578800 -99413.697007 2729.606295
0.578900 -99171.488137 2723.858752
0.579000 -98929.908763 2718.124221
0.579100 -98688.957143 2712.402669
0.579200 -98448.631540 2706.694066
0.579300 -98208.930225 2700.998379
0.579400 -97969.851470 2695.315579
0.579500 -97731.393554 2689.645633
0.579600 -97493.554762 2683.988510
0.579700 -97256.333381 2678.344180
0.579800 -97019.727707 2672.712611
0.579900 -96783.736038 2667.093772
0.580000 -96548.356677 2661.487633
0.580100 -96313.587934 2655.894163
0.580200 -96079.428123 2650.313331
0.580300 -95845.875563 2644.745106
0.580400 -95612.928576 2639.189459
0.580500 -95380.585493 2633.646358
0.580600 -95148.844646 2628.115773
0.580700 -94917.704373 2622.597674
0.580800 -94687.163019 2617.092030
0.580900 -94457.218931 2611.598813
0.581000 -94227.870462 2606.117991
0.581100 -93999.115970 2600.649534
0.581200 -93770.953818 2595.193414
0.581300 -93543.382372 2589.749599
0.581400 -93316.400006 2584.318060
0.581500 -93090.005095 2578.898768
0.581600 -92864.196023 2573.491692
0.581700 -92638.971174 2568.096804
0.581800 -92414.328940 2562.714074
0.581900 -92190.267718 2557.343473
0.582000 -91966.785907 2551.984971
0.582100 -91743.881912 2546.638539
0.582200 -91521.554144 2541.304148
0.582300 -91299.801017 2535.981769
0.582400 -91078.620950 2530.671373
0.582500 -90858.012367 2525.372932
0.582600 -90637.973695 2520.086415
0.582700 -90418.503369 2514.811795
0.582800 -90199.599825 2509.549043
0.582900 -89981.261506 2504.298130
0.583000 -89763.486858 2499.059027
0.583100 -89546.274332 2493.831707
0.583200 -89329.622384 2488.616141
0.583300 -89113.529474 2483.412300
0.583400 -88897.994066 2478.220156
0.583500 -88683.014630 2473.039682
0.583600 -88468.589640 2467.870848
0.583700 -88254.717572 2462.713628
0.583800 -88041.396910 2457.567993
0.583900 -87828.626141 2452.433915
0.584000 -87616.403756 2447.311366
0.584100 -87404.728250 2442.200319
0.584200 -87193.598124 2437.100745
0.584300 -86983.011881 2432.012619
0.584400 -86772.968032 2426.935911
0.584500 -86563.465088 2421.870594
0.584600 -86354.501567 2416.816642
0.584700 -86146.075991 2411.774026
0.584800 -85938.186886 2406.742719
0.584900 -85730.832783 2401.722695
0.585000 -85524.012215 2396.713927
0.585100 -85317.723722 2391.716386
0.585200 -85111.965846 2386.730047
0.585300 -84906.737136 2381.754882
0.585400 -84702.036143 2376.790864
0.585500 -84497.861422 2371.837967
0.585600 -84294.211533 2366.896164
0.585700 -84091.085041 2361.965429
0.585800 -83888.480514 2357.045735
0.585900 -83686.396524 2352.137055
0.586000 -83484.831648 2347.239363
0.586100 -83283.784467 2342.352632
0.586200 -83083.253565 2337.476838
0.586300 -82883.237531 2332.611952
0.586400 -82683.734959 2327.757949
0.586500 -82484.744446 2322.914803
0.586600 -82286.264592 2318.082489
0.586700 -82088.294003 2313.260979
0.586800 -81890.831289 2308.450248
0.586900 -81693.875062 2303.650271
0.587000 -81497.423941 2298.861021
0.587100 -81301.476545 2294.082473
0.587200 -81106.031502 2289.314602
0.587300 -80911.087439 2284.557381
0.587400 -80716.642990 2279.810785
0.587500 -80522.696793 2275.074790
0.587600 -80329.247489 2270.349369
0.587700 -80136.293723 2265.634497
0.587800 -79943.834143 2260.930149
0.587900 -79751.867403 2256.236299
0.588000 -79560.392160 2251.552924
0.588100 -79369.407075 2246.879997
0.588200 -79178.910811 2242.217494
0.588300 -78988.902038 2237.565390
0.588400 -78799.379427 2232.923660
0.588500 -78610.341655 2228.292279
0.588600 -78421.787403 2223.671223
0.588700 -78233.715353 2219.060466
0.588800 -78046.124193 2214.459985
0.588900 -77859.012614 2209.869755
0.589000 -77672.379313 2205.289751
0.589100 -77486.222987 2200.719949
0.589200 -77300.542340 2196.160324
0.589300 -77115.336078 2191.610853
0.589400 -76930.602910 2187.071510
0.589500 -76746.341551 2182.542273
0.589600 -76562.550719 2178.023117
0.589700 -76379.229135 2173.514017
0.589800 -76196.375523 2169.014951
0.589900 -76013.988613 2164.525893
0.590000 -75832.067136 2160.046820
0.590100 -75650.609829 2155.577709
0.590200 -75469.615431 2151.118535
0.590300 -75289.082686 2146.669275
0.590400 -75109.010340 2142.229906
0.590500 -74929.397144 2137.800404
0.590600 -74750.241852 2133.380744
0.590700 -74571.543222 2128.970905
0.590800 -74393.300014 2124.570862
0.590900 -74215.510994 2120.180593
0.591000 -74038.174930 2115.800073
0.591100 -73861.290594 2111.429280
0.591200 -73684.856761 2107.068191
0.591300 -73508.872211 2102.716783
0.591400 -73333.335725 2098.375032
0.591500 -73158.246090 2094.042916
0.591600 -72983.602095 2089.720412
0.591700 -72809.402534 2085.407496
0.591800 -72635.646201 2081.104147
0.591900 -72462.331899 2076.810341
0.592000 -72289.458429 2072.526056
0.592100 -72117.024598 2068.251269
0.592200 -71945.029218 2063.985958
0.592300 -71773.471100 2059.730100
0.592400 -71602.349063 2055.483673
0.592500 -71431.661926 2051.246654
0.592600 -71261.408514 2047.019021
0.592700 -71091.587654 2042.800751
0.592800 -70922.198175 2038.591824
0.592900 -70753.238913 2034.392216
0.593000 -70584.708704 2030.201905
0.593100 -70416.606389 2026.020869
0.593200 -70248.930811 2021.849087
0.593300 -70081.680819 2017.686536
0.593400 -69914.855262 2013.533195
0.593500 -69748.452994 2009.389041
0.593600 -69582.472872 2005.254053
0.593700 -69416.913757 2001.128210
0.593800 -69251.774513 1997.011489
0.593900 -69087.054005 1992.903869
0.594000 -68922.751105 1988.805329
0.594100 -68758.864685 1984.715846
0.594200 -68595.393623 1980.635400
0.594300 -68432.336798 1976.563970
0.594400 -68269.693093 1972.501533
0.594500 -68107.461394 1968.448069
0.594600 -67945.640590 1964.403556
0.594700 -67784.229575 1960.367973
0.594800 -67623.227244 1956.341299
0.594900 -67462.632496 1952.323514
0.595000 -67302.444232 1948.314595
0.595100 -67142.661358 1944.314523
0.595200 -66983.282783 1940.323276
0.595300 -66824.307418 1936.340833
0.595400 -66665.734177 1932.367174
0.595500 -66507.561977 1928.402277
0.595600 -66349.789741 1924.446123
0.595700 -66192.416390 1920.498690
0.595800 -66035.440853 1916.559959
0.595900 -65878.862060 1912.629907
0.596000 -65722.678942 1908.708516
0.596100 -65566.890437 1904.795764
0.596200 -65411.495484 1900.891631
0.596300 -65256.493023 1896.996097
0.596400 -65101.882002 1893.109142
0.596500 -64947.661367 1889.230745
0.596600 -64793.830070 1885.360886
0.596700 -64640.387064 1881.499545
0.596800 -64487.331308 1877.646702
0.596900 -64334.661761 1873.802337
0.597000 -64182.377387 1869.966430
0.597100 -64030.477150 1866.138961
0.597200 -63878.960021 1862.319911
0.597300 -63727.824970 1858.509258
0.597400 -63577.070973 1854.706985
0.597500 -63426.697008 1850.913070
0.597600 -63276.702055 1847.127494
0.597700 -63127.085097 1843.350238
0.597800 -62977.845122 1839.581283
0.597900 -62828.981117 1835.820607
0.598000 -62680.492077 1832.068193
0.598100 -62532.376995 1828.324020
0.598200 -62384.634869 1824.588070
0.598300 -62237.264701 1820.860323
0.598400 -62090.265493 1817.140759
0.598500 -61943.636253 1813.429360
0.598600 -61797.375989 1809.726106
0.598700 -61651.483714 1806.030978
0.598800 -61505.958442 1802.343957
0.598900 -61360.799191 1798.665024
0.599000 -61216.004982 1794.994160
0.599100 -61071.574838 1791.331347
0.599200 -60927.507784 1787.676564
0.599300 -60783.802850 1784.029794
0.599400 -60640.459067 1780.391018
0.599500 -60497.475469 1776.760216
0.599600 -60354.851094 1773.137370
0.599700 -60212.584981 1769.522462
0.599800 -60070.676173 1765.915473
0.599900 -59929.123714 1762.316384
0.600000 -59787.926654 1758.725177
0.600100 -59647.084041 1755.141833
0.600200 -59506.594930 1751.566334
0.600300 -59366.458377 1747.998661
0.600400 -59226.673440 1744.438797
0.600500 -59087.239181 1740.886722
0.600600 -58948.154663 1737.342419
0.600700 -58809.418953 1733.805870
0.600800 -58671.031121 1730.277056
0.600900 -58532.990238 1726.755959
0.601000 -58395.295379 1723.242561
0.601100 -58257.945620 1719.736844
0.601200 -58120.940043 1716.238791
0.601300 -57984.277728 1712.748382
0.601400 -57847.957762 1709.265602
0.601500 -57711.979231 1705.790430
0.601600 -57576.341226 1702.322850
0.601700 -57441.042840 1698.862845
0.601800 -57306.083167 1695.410395
0.601900 -57171.461306 1691.965485
0.602000 -57037.176356 1688.528095
0.602100 -56903.227422 1685.098209
0.602200 -56769.613607 1681.675808
0.602300 -56636.334021 1678.260876
0.602400 -56503.387773 1674.853395
0.602500 -56370.773978 1671.453348
0.602600 -56238.491749 1668.060717
0.602700 -56106.540206 1664.675485
0.602800 -55974.918468 1661.297635
0.602900 -55843.625659 1657.927149
0.603000 -55712.660904 1654.564010
0.603100 -55582.023332 1651.208202
0.603200 -55451.712071 1647.859707
0.603300 -55321.726256 1644.518507
0.603400 -55192.065022 1641.184587
0.603500 -55062.727505 1637.857929
0.603600 -54933.712848 1634.538516
0.603700 -54805.020191 1631.226331
0.603800 -54676.648680 1627.921358
0.603900 -54548.597462 1624.623579
0.604000 -54420.865688 1621.332978
0.604100 -54293.452508 1618.049539
0.604200 -54166.357079 1614.773243
0.604300 -54039.578556 1611.504076
0.604400 -53913.116100 1608.242020
0.604500 -53786.968872 1604.987058
0.604600 -53661.136035 1601.739175
0.604700 -53535.616757 1598.498354
0.604800 -53410.410205 1595.264578
0.604900 -53285.515552 1592.037831
0.605000 -53160.931971 1588.818096
0.605100 -53036.658636 1585.605358
0.605200 -52912.694727 1582.399600
0.605300 -52789.039424 1579.200805
0.605400 -52665.691909 1576.008959
0.605500 -52542.651368 1572.824043
0.605600 -52419.916987 1569.646044
0.605700 -52297.487956 1566.474943
0.605800 -52175.363468 1563.310726
0.605900 -52053.542715 1560.153376
0.606000 -51932.024895 1557.002878
0.606100 -51810.809205 1553.859215
0.606200 -51689.894848 1550.722371
0.606300 -51569.281026 1547.592332
0.606400 -51448.966944 1544.469080
0.606500 -51328.951809 1541.352601
0.606600 -51209.234833 1538.242878
0.606700 -51089.815226 1535.139897
0.606800 -50970.692203 1532.043640
0.606900 -50851.864980 1528.954093
0.607000 -50733.332776 1525.871241
0.607100 -50615.094812 1522.795067
0.607200 -50497.150310 1519.725556
0.607300 -50379.498496 1516.662693
0.607400 -50262.138597 1513.606462
0.607500 -50145.069843 1510.556848
0.607600 -50028.291466 1507.513836
0.607700 -49911.802698 1504.477410
0.607800 -49795.602776 1501.447556
0.607900 -49679.690939 1498.424257
0.608000 -49564.066426 1495.407499
0.608100 -49448.728480 1492.397266
0.608200 -49333.676344 1489.393544
0.608300 -49218.909267 1486.396318
0.608400 -49104.426496 1483.405572
0.608500 -48990.227282 1480.421291
0.608600 -48876.310878 1477.443461
0.608700 -48762.676539 1474.472067
0.608800 -48649.323522 1471.507093
0.608900 -48536.251087 1468.548525
0.609000 -48423.458494 1465.596348
0.609100 -48310.945006 1462.650548
0.609200 -48198.709890 1459.711109
0.609300 -48086.752412 1456.778017
0.609400 -47975.071842 1453.851257
0.609500 -47863.667451 1450.930815
0.609600 -47752.538512 1448.016676
0.609700 -47641.684302 1445.108826
0.609800 -47531.104098 1442.207249
0.609900 -47420.797179 1439.311932
0.610000 -47310.762827 1436.422861
0.610100 -47201.000325 1433.540019
0.610200 -47091.508959 1430.663394
0.610300 -46982.288017 1427.792972
0.610400 -46873.336788 1424.928736
0.610500 -46764.654564 1422.070675
0.610600 -46656.240637 1419.218772
0.610700 -46548.094305 1416.373015
0.610800 -46440.214863 1413.533388
0.610900 -46332.601612 1410.699878
0.611000 -46225.253852 1407.872471
0.611100 -46118.170888 1405.051152
0.611200 -46011.352023 1402.235908
0.611300 -45904.796566 1399.426724
0.611400 -45798.503826 1396.623587
0.611500 -45692.473113 1393.826483
0.611600 -45586.703740 1391.035398
0.611700 -45481.195022 1388.250318
0.611800 -45375.946277 1385.471228
0.611900 -45270.956822 1382.698117
0.612000 -45166.225978 1379.930969
0.612100 -45061.753068 1377.169771
0.612200 -44957.537415 1374.414509
0.612300 -44853.578347 1371.665170
0.612400 -44749.875191 1368.921740
0.612500 -44646.427276 1366.184205
0.612600 -44543.233936 1363.452552
0.612700 -44440.294503 1360.726768
0.612800 -44337.608313 1358.006839
0.612900 -44235.174703 1355.292751
0.613000 -44132.993012 1352.584491
0.613100 -44031.062582 1349.882046
0.613200 -43929.382755 1347.185402
0.613300 -43827.952876 1344.494546
0.613400 -43726.772292 1341.809465
0.613500 -43625.840350 1339.130146
0.613600 -43525.156401 1336.456575
0.613700 -43424.719796 1333.788739
0.613800 -43324.529890 1331.126625
0.613900 -43224.586038 1328.470219
0.614000 -43124.887597 1325.819510
0.614100 -43025.433926 1323.174483
0.614200 -42926.224386 1320.535126
0.614300 -42827.258340 1317.901426
0.614400 -42728.535152 1315.273369
0.614500 -42630.054187 1312.650943
0.614600 -42531.814815 1310.034136
0.614700 -42433.816405 1307.422933
0.614800 -42336.058327 1304.817322
0.614900 -42238.539956 1302.217291
0.615000 -42141.260665 1299.622827
0.615100 -42044.219832 1297.033916
0.615200 -41947.416835 1294.450547
0.615300 -41850.851054 1291.872706
0.615400 -41754.521871 1289.300381
0.615500 -41658.428668 1286.733559
0.615600 -41562.570832 1284.172228
0.615700 -41466.947748 1281.616376
0.615800 -41371.558807 1279.065988
0.615900 -41276.403397 1276.521054
0.616000 -41181.480911 1273.981561
0.616100 -41086.790742 1271.447496
0.616200 -40992.332286 1268.918847
0.616300 -40898.104939 1266.395601
0.616400 -40804.108101 1263.877746
0.616500 -40710.341171 1261.365270
0.616600 -40616.803551 1258.858161
0.616700 -40523.494646 1256.356406
0.616800 -40430.413859 1253.859993
0.616900 -40337.560599 1251.368910
0.617000 -40244.934273 1248.883145
0.617100 -40152.534292 1246.402685
0.617200 -40060.360067 1243.927519
0.617300 -39968.411012 1241.457635
0.617400 -39876.686541 1238.993019
0.617500 -39785.186072 1236.533661
0.617600 -39693.909023 1234.079549
0.617700 -39602.854813 1231.630670
0.617800 -39512.022863 1229.187012
0.617900 -39421.412598 1226.748564
0.618000 -39331.023441 1224.315314
0.618100 -39240.854819 1221.887250
0.618200 -39150.906158 1219.464360
0.618300 -39061.176890 1217.046632
0.618400 -38971.666444 1214.634054
0.618500 -38882.374253 1212.226616
0.618600 -38793.299752 1209.824305
0.618700 -38704.442375 1207.427109
0.618800 -38615.801560 1205.035017
0.618900 -38527.376745 1202.648017
0.619000 -38439.167371 1200.266098
0.619100 -38351.172879 1197.889248
0.619200 -38263.392714 1195.517456
0.619300 -38175.826319 1193.150710
0.619400 -38088.473141 1190.788998
0.619500 -38001.332628 1188.432310
0.619600 -37914.404229 1186.080633
0.619700 -37827.687395 1183.733957
0.619800 -37741.181579 1181.392270
0.619900 -37654.886235 1179.055560
0.620000 -37568.800817 1176.723817
0.620100 -37482.924783 1174.397029
0.620200 -37397.257592 1172.075184
0.620300 -37311.798703 1169.758273
0.620400 -37226.547577 1167.446283
0.620500 -37141.503678 1165.139203
0.620600 -37056.666469 1162.837022
0.620700 -36972.035417 1160.539729
0.620800 -36887.609988 1158.247314
0.620900 -36803.389653 1155.959764
0.621000 -36719.373879 1153.677069
0.621100 -36635.562140 1151.399217
0.621200 -36551.953908 1149.126199
0.621300 -36468.548659 1146.858003
0.621400 -36385.345867 1144.594617
0.621500 -36302.345010 1142.336032
0.621600 -36219.545567 1140.082236
0.621700 -36136.947018 1137.833218
0.621800 -36054.548845 1135.588968
0.621900 -35972.350532 1133.349474
0.622000 -35890.351562 1131.114727
0.622100 -35808.551421 1128.884715
0.622200 -35726.949597 1126.659427
0.622300 -35645.545578 1124.438853
0.622400 -35564.338855 1122.222982
0.622500 -35483.328920 1120.011804
0.622600 -35402.515264 1117.805308
0.622700 -35321.897382 1115.603483
0.622800 -35241.474771 1113.406319
0.622900 -35161.246926 1111.213805
0.623000 -35081.213347 1109.025931
0.623100 -35001.373533 1106.842686
0.623200 -34921.726986 1104.664059
0.623300 -34842.273207 1102.490042
0.623400 -34763.011701 1100.320622
0.623500 -34683.941974 1098.155789
0.623600 -34605.063530 1095.995534
0.623700 -34526.375880 1093.839846
0.623800 -34447.878531 1091.688714
0.623900 -34369.570995 1089.542128
0.624000 -34291.452783 1087.400079
0.624100 -34213.523408 1085.262555
0.624200 -34135.782386 1083.129547
0.624300 -34058.229232 1081.001044
0.624400 -33980.863464 1078.877036
0.624500 -33903.684599 1076.757514
0.624600 -33826.692159 1074.642466
0.624700 -33749.885663 1072.531883
0.624800 -33673.264635 1070.425755
0.624900 -33596.828598 1068.324072
0.625000 -33520.577078 1066.226824
0.625100 -33444.509601 1064.134000
0.625200 -33368.625694 1062.045591
0.625300 -33292.924886 1059.961587
